,timestamp_x,ACCEL_X,ACCEL_Y,ACCEL_Z,timestamp_y,GYRO_X,GYRO_Y,GYRO_Z
508,2016-03-15 21:27:17.83,-0.987,-0.21,0.07,2016-03-15 21:27:18.60,-90.976,13.72,78.293
509,2016-03-15 21:27:17.83,-1.013,-0.146,0.003,2016-03-15 21:27:18.60,-87.805,23.78,85.183
510,2016-03-15 21:27:17.83,-1.066,-0.011,-0.051,2016-03-15 21:27:18.60,-52.683,64.024,73.354
511,2016-03-15 21:27:17.83,-1.066,0.245,-0.172,2016-03-15 21:27:18.60,-39.146,88.598,58.11
512,2016-03-15 21:27:17.83,-0.917,0.262,-0.114,2016-03-15 21:27:18.61,-44.634,92.195,44.268
513,2016-03-15 21:27:17.83,-0.961,0.215,-0.188,2016-03-15 21:27:18.61,-59.268,82.927,45.061
514,2016-03-15 21:27:17.83,-0.908,0.244,-0.237,2016-03-15 21:27:18.61,-30.915,83.11,36.22
515,2016-03-15 21:27:17.83,-0.955,0.346,-0.259,2016-03-15 21:27:18.61,-52.195,77.622,32.683
516,2016-03-15 21:27:17.83,-0.918,0.352,-0.238,2016-03-15 21:27:18.61,-40.122,72.622,28.11
517,2016-03-15 21:27:17.83,-0.86,0.457,-0.268,2016-03-15 21:27:18.61,-9.512,49.634,18.659
518,2016-03-15 21:27:17.83,-0.816,0.478,-0.315,2016-03-15 21:27:18.61,-13.476,30.183,15.427
519,2016-03-15 21:27:17.83,-0.863,0.44,-0.341,2016-03-15 21:27:18.61,-16.585,26.22,11.402
520,2016-03-15 21:27:17.83,-0.877,0.458,-0.341,2016-03-15 21:27:18.61,-20.366,17.744,8.963
521,2016-03-15 21:27:17.83,-0.863,0.471,-0.372,2016-03-15 21:27:18.61,2.5,20.915,3.841
522,2016-03-15 21:27:17.83,-0.81,0.516,-0.396,2016-03-15 21:27:18.61,11.22,22.134,0.671
523,2016-03-15 21:27:17.83,-0.784,0.52,-0.411,2016-03-15 21:27:18.61,-12.988,11.341,1.89
524,2016-03-15 21:27:17.83,-0.8,0.471,-0.372,2016-03-15 21:27:18.61,-3.841,16.829,2.561
525,2016-03-15 21:27:17.83,-0.792,0.502,-0.442,2016-03-15 21:27:18.61,-11.646,20.0,4.024
526,2016-03-15 21:27:17.83,-0.795,0.456,-0.456,2016-03-15 21:27:18.61,-20.0,16.463,4.634
527,2016-03-15 21:27:17.83,-0.788,0.437,-0.409,2016-03-15 21:27:18.61,-24.512,5.61,8.537
528,2016-03-15 21:27:17.83,-0.747,0.47,-0.399,2016-03-15 21:27:18.61,1.159,4.207,8.11
529,2016-03-15 21:27:17.83,-0.777,0.48,-0.424,2016-03-15 21:27:18.61,11.585,14.573,2.256
530,2016-03-15 21:27:17.83,-0.757,0.432,-0.49,2016-03-15 21:27:18.61,4.512,21.463,-2.927
531,2016-03-15 21:27:17.83,-0.752,0.435,-0.487,2016-03-15 21:27:18.61,22.805,20.793,-2.073
532,2016-03-15 21:27:17.83,-0.733,0.474,-0.489,2016-03-15 21:27:18.61,12.805,4.512,3.049
533,2016-03-15 21:27:17.83,-0.79,0.453,-0.457,2016-03-15 21:27:18.61,15.549,-2.683,3.841
534,2016-03-15 21:27:17.83,-0.779,0.476,-0.475,2016-03-15 21:27:18.61,4.329,-2.561,9.146
535,2016-03-15 21:27:17.83,-0.778,0.48,-0.514,2016-03-15 21:27:18.61,-8.11,-7.5,13.72
536,2016-03-15 21:27:17.83,-0.819,0.489,-0.479,2016-03-15 21:27:18.61,7.622,-8.049,10.549
537,2016-03-15 21:27:17.83,-0.765,0.507,-0.514,2016-03-15 21:27:18.61,2.5,-5.488,10.732
538,2016-03-15 21:27:17.83,-0.769,0.43,-0.52,2016-03-15 21:27:18.61,-8.841,-7.5,11.829
539,2016-03-15 21:27:17.83,-0.772,0.422,-0.453,2016-03-15 21:27:18.61,2.256,-8.171,9.512
540,2016-03-15 21:27:17.84,-0.777,0.462,-0.447,2016-03-15 21:27:18.61,3.11,-8.963,7.195
541,2016-03-15 21:27:17.84,-0.765,0.453,-0.479,2016-03-15 21:27:18.61,3.049,-8.415,6.159
542,2016-03-15 21:27:17.84,-0.755,0.464,-0.484,2016-03-15 21:27:18.61,4.207,-6.89,5.915
543,2016-03-15 21:27:17.84,-0.75,0.454,-0.457,2016-03-15 21:27:18.61,8.354,-6.768,3.415
544,2016-03-15 21:27:17.84,-0.746,0.448,-0.458,2016-03-15 21:27:18.61,4.024,-3.963,2.5
545,2016-03-15 21:27:17.84,-0.758,0.454,-0.469,2016-03-15 21:27:18.61,2.5,-2.927,2.195
546,2016-03-15 21:27:17.84,-0.754,0.453,-0.459,2016-03-15 21:27:18.61,2.927,-4.146,1.402
547,2016-03-15 21:27:17.84,-0.765,0.469,-0.465,2016-03-15 21:27:18.61,2.5,-4.512,0.732
548,2016-03-15 21:27:17.84,-0.763,0.473,-0.452,2016-03-15 21:27:18.61,3.293,-1.22,0.366
549,2016-03-15 21:27:17.84,-0.757,0.488,-0.473,2016-03-15 21:27:18.61,3.476,-1.524,-1.22
550,2016-03-15 21:27:17.84,-0.77,0.476,-0.468,2016-03-15 21:27:18.61,-0.915,-1.646,-1.037
551,2016-03-15 21:27:17.84,-0.763,0.466,-0.462,2016-03-15 21:27:18.61,2.805,0.366,-0.427
552,2016-03-15 21:27:17.84,-0.764,0.467,-0.475,2016-03-15 21:27:18.61,2.317,0.915,0.366
553,2016-03-15 21:27:17.84,-0.755,0.451,-0.466,2016-03-15 21:27:18.61,0.732,-1.463,-0.427
554,2016-03-15 21:27:17.84,-0.769,0.459,-0.466,2016-03-15 21:27:18.61,1.28,-2.256,-0.732
555,2016-03-15 21:27:17.84,-0.755,0.467,-0.468,2016-03-15 21:27:18.62,0.244,-0.793,-0.427
556,2016-03-15 21:27:17.84,-0.76,0.458,-0.481,2016-03-15 21:27:18.62,1.524,-0.671,0.366
557,2016-03-15 21:27:17.84,-0.763,0.453,-0.465,2016-03-15 21:27:18.62,4.451,-1.098,0.549
558,2016-03-15 21:27:17.84,-0.758,0.458,-0.47,2016-03-15 21:27:18.62,4.329,-2.378,0.244
559,2016-03-15 21:27:17.84,-0.762,0.463,-0.48,2016-03-15 21:27:18.62,0.366,-2.866,1.28
560,2016-03-15 21:27:17.84,-0.767,0.453,-0.474,2016-03-15 21:27:18.62,-0.366,-4.024,1.22
561,2016-03-15 21:27:17.84,-0.767,0.453,-0.461,2016-03-15 21:27:18.62,0.244,-3.049,0.488
562,2016-03-15 21:27:17.84,-0.761,0.458,-0.47,2016-03-15 21:27:18.62,1.22,-2.622,0.488
563,2016-03-15 21:27:17.84,-0.761,0.458,-0.468,2016-03-15 21:27:18.62,2.195,-4.878,0.061
564,2016-03-15 21:27:17.84,-0.776,0.456,-0.465,2016-03-15 21:27:18.62,1.159,-5.488,-0.122
565,2016-03-15 21:27:17.84,-0.773,0.46,-0.461,2016-03-15 21:27:18.62,-0.61,-1.951,0.366
566,2016-03-15 21:27:17.84,-0.77,0.469,-0.459,2016-03-15 21:27:18.62,-2.378,-1.524,-0.366
567,2016-03-15 21:27:17.84,-0.779,0.465,-0.448,2016-03-15 21:27:18.62,-2.439,-1.524,-2.073
568,2016-03-15 21:27:17.84,-0.787,0.457,-0.445,2016-03-15 21:27:18.62,-3.659,-0.244,-1.829
569,2016-03-15 21:27:17.84,-0.772,0.449,-0.43,2016-03-15 21:27:18.62,-4.634,-0.122,-1.707
570,2016-03-15 21:27:17.84,-0.777,0.441,-0.437,2016-03-15 21:27:18.62,-5.793,1.159,-0.549
571,2016-03-15 21:27:17.84,-0.781,0.465,-0.454,2016-03-15 21:27:18.62,-5.366,0.732,-1.341
572,2016-03-15 21:27:17.84,-0.78,0.468,-0.458,2016-03-15 21:27:18.62,-8.537,-1.098,-2.073
573,2016-03-15 21:27:17.84,-0.785,0.449,-0.432,2016-03-15 21:27:18.62,-5.061,0.061,-1.585
574,2016-03-15 21:27:17.84,-0.779,0.458,-0.44,2016-03-15 21:27:18.62,-6.098,2.134,-0.549
575,2016-03-15 21:27:17.84,-0.777,0.456,-0.431,2016-03-15 21:27:18.62,-8.72,7.317,0.61
576,2016-03-15 21:27:17.84,-0.77,0.459,-0.44,2016-03-15 21:27:18.62,-10.366,9.085,1.463
577,2016-03-15 21:27:17.84,-0.777,0.479,-0.446,2016-03-15 21:27:18.62,-3.963,3.841,1.524
578,2016-03-15 21:27:17.84,-0.785,0.491,-0.43,2016-03-15 21:27:18.62,-5.305,0.915,0.915
579,2016-03-15 21:27:17.84,-0.775,0.463,-0.429,2016-03-15 21:27:18.62,-2.683,-1.159,-0.305
580,2016-03-15 21:27:17.84,-0.784,0.466,-0.423,2016-03-15 21:27:18.62,-2.073,-0.915,0.732
581,2016-03-15 21:27:17.84,-0.761,0.479,-0.413,2016-03-15 21:27:18.62,1.951,-5.549,0.976
582,2016-03-15 21:27:17.84,-0.765,0.503,-0.418,2016-03-15 21:27:18.62,3.598,-6.768,0.732
583,2016-03-15 21:27:17.84,-0.788,0.501,-0.394,2016-03-15 21:27:18.62,4.756,-5.488,2.683
584,2016-03-15 21:27:17.84,-0.774,0.505,-0.424,2016-03-15 21:27:18.62,8.78,-8.598,2.683
585,2016-03-15 21:27:17.85,-0.79,0.485,-0.395,2016-03-15 21:27:18.62,12.317,-7.988,3.78
586,2016-03-15 21:27:17.85,-0.782,0.479,-0.385,2016-03-15 21:27:18.62,15.549,-7.134,5.183
587,2016-03-15 21:27:17.85,-0.762,0.489,-0.412,2016-03-15 21:27:18.62,17.439,-8.476,6.037
588,2016-03-15 21:27:17.85,-0.771,0.491,-0.419,2016-03-15 21:27:18.62,17.256,-9.451,7.134
589,2016-03-15 21:27:17.85,-0.771,0.494,-0.407,2016-03-15 21:27:18.62,19.329,-11.341,6.89
590,2016-03-15 21:27:17.85,-0.765,0.497,-0.422,2016-03-15 21:27:18.62,23.659,-16.159,6.951
591,2016-03-15 21:27:17.85,-0.789,0.484,-0.419,2016-03-15 21:27:18.62,27.805,-17.012,9.451
592,2016-03-15 21:27:17.85,-0.794,0.486,-0.417,2016-03-15 21:27:18.62,27.561,-19.939,12.744
593,2016-03-15 21:27:17.85,-0.807,0.473,-0.424,2016-03-15 21:27:18.62,26.707,-19.451,14.939
594,2016-03-15 21:27:17.85,-0.802,0.456,-0.404,2016-03-15 21:27:18.62,27.866,-18.293,15.61
595,2016-03-15 21:27:17.85,-0.782,0.456,-0.43,2016-03-15 21:27:18.62,29.451,-20.61,15.061
596,2016-03-15 21:27:17.85,-0.798,0.447,-0.416,2016-03-15 21:27:18.62,27.5,-17.866,16.402
597,2016-03-15 21:27:17.85,-0.777,0.453,-0.435,2016-03-15 21:27:18.63,24.512,-20.488,14.878
598,2016-03-15 21:27:17.85,-0.797,0.436,-0.443,2016-03-15 21:27:18.63,21.768,-19.39,11.951
599,2016-03-15 21:27:17.85,-0.799,0.417,-0.415,2016-03-15 21:27:18.63,19.695,-14.024,12.134
600,2016-03-15 21:27:17.85,-0.785,0.43,-0.438,2016-03-15 21:27:18.63,17.866,-19.085,8.049
601,2016-03-15 21:27:17.85,-0.798,0.427,-0.438,2016-03-15 21:27:18.63,19.573,-18.537,7.012
602,2016-03-15 21:27:17.85,-0.811,0.427,-0.405,2016-03-15 21:27:18.63,20.488,-12.378,7.866
603,2016-03-15 21:27:17.85,-0.801,0.442,-0.415,2016-03-15 21:27:18.63,19.512,-8.78,7.195
604,2016-03-15 21:27:17.85,-0.811,0.436,-0.409,2016-03-15 21:27:18.63,17.866,-5.976,5.793
605,2016-03-15 21:27:17.85,-0.807,0.43,-0.409,2016-03-15 21:27:18.63,9.939,-5.0,4.207
606,2016-03-15 21:27:17.85,-0.816,0.433,-0.425,2016-03-15 21:27:18.63,5.183,-3.902,2.561
607,2016-03-15 21:27:17.85,-0.815,0.436,-0.419,2016-03-15 21:27:18.63,1.585,-4.268,1.098
608,2016-03-15 21:27:17.85,-0.818,0.431,-0.415,2016-03-15 21:27:18.63,0.305,-2.256,0.061
609,2016-03-15 21:27:17.85,-0.814,0.426,-0.417,2016-03-15 21:27:18.63,-0.427,-1.951,-1.037
610,2016-03-15 21:27:17.85,-0.813,0.421,-0.41,2016-03-15 21:27:18.63,-0.854,-1.768,-2.378
611,2016-03-15 21:27:17.85,-0.813,0.425,-0.415,2016-03-15 21:27:18.63,-2.012,-2.683,-2.805
612,2016-03-15 21:27:17.85,-0.823,0.427,-0.405,2016-03-15 21:27:18.63,-1.037,-4.756,-2.378
613,2016-03-15 21:27:17.85,-0.822,0.432,-0.405,2016-03-15 21:27:18.63,-0.366,-4.878,-1.463
614,2016-03-15 21:27:17.85,-0.819,0.424,-0.398,2016-03-15 21:27:18.63,-1.829,-6.159,-1.646
615,2016-03-15 21:27:17.85,-0.832,0.424,-0.403,2016-03-15 21:27:18.63,4.39,-4.146,-1.098
616,2016-03-15 21:27:17.85,-0.828,0.421,-0.396,2016-03-15 21:27:18.63,6.402,0.793,-1.28
617,2016-03-15 21:27:17.85,-0.827,0.403,-0.372,2016-03-15 21:27:18.63,7.134,-5.549,-1.402
618,2016-03-15 21:27:17.85,-0.836,0.423,-0.38,2016-03-15 21:27:18.63,6.585,-12.5,-1.707
619,2016-03-15 21:27:17.85,-0.829,0.433,-0.389,2016-03-15 21:27:18.63,7.866,-13.476,-1.707
620,2016-03-15 21:27:17.85,-0.842,0.437,-0.389,2016-03-15 21:27:18.63,6.037,-10.61,-0.549
621,2016-03-15 21:27:17.85,-0.843,0.424,-0.377,2016-03-15 21:27:18.63,4.878,-9.695,1.159
622,2016-03-15 21:27:17.85,-0.846,0.422,-0.366,2016-03-15 21:27:18.63,4.451,-6.524,2.012
623,2016-03-15 21:27:17.85,-0.838,0.417,-0.369,2016-03-15 21:27:18.63,2.866,-4.695,2.683
624,2016-03-15 21:27:17.85,-0.839,0.42,-0.366,2016-03-15 21:27:18.63,5.732,-4.024,2.561
625,2016-03-15 21:27:17.86,-0.833,0.417,-0.369,2016-03-15 21:27:18.63,8.841,-8.049,-1.463
626,2016-03-15 21:27:17.86,-0.832,0.414,-0.345,2016-03-15 21:27:18.63,9.756,-16.402,-5.488
627,2016-03-15 21:27:17.86,-0.841,0.423,-0.341,2016-03-15 21:27:18.63,14.268,-9.756,-6.707
628,2016-03-15 21:27:17.86,-0.788,0.429,-0.383,2016-03-15 21:27:18.63,15.549,-10.305,-2.683
629,2016-03-15 21:27:17.86,-0.828,0.451,-0.374,2016-03-15 21:27:18.63,14.329,-8.659,2.439
630,2016-03-15 21:27:17.86,-0.844,0.461,-0.367,2016-03-15 21:27:18.63,14.207,-6.646,4.329
631,2016-03-15 21:27:17.86,-0.846,0.459,-0.355,2016-03-15 21:27:18.63,12.561,-9.756,5.427
632,2016-03-15 21:27:17.86,-0.84,0.428,-0.355,2016-03-15 21:27:18.63,12.5,-8.598,7.073
633,2016-03-15 21:27:17.86,-0.823,0.404,-0.371,2016-03-15 21:27:18.63,13.78,-9.817,9.756
634,2016-03-15 21:27:17.86,-0.844,0.427,-0.374,2016-03-15 21:27:18.63,15.488,-9.207,11.768
635,2016-03-15 21:27:17.86,-0.854,0.429,-0.358,2016-03-15 21:27:18.63,19.085,0.488,13.293
636,2016-03-15 21:27:17.86,-0.847,0.383,-0.328,2016-03-15 21:27:18.64,15.854,-3.171,11.951
637,2016-03-15 21:27:17.86,-0.877,0.401,-0.345,2016-03-15 21:27:18.64,7.866,-7.683,8.963
638,2016-03-15 21:27:17.86,-0.861,0.418,-0.374,2016-03-15 21:27:18.64,3.049,-9.695,4.817
639,2016-03-15 21:27:17.86,-0.868,0.403,-0.364,2016-03-15 21:27:18.64,-0.976,-10.915,2.012
640,2016-03-15 21:27:17.86,-0.888,0.39,-0.354,2016-03-15 21:27:18.64,-1.768,-9.512,-0.488
641,2016-03-15 21:27:17.86,-0.896,0.382,-0.335,2016-03-15 21:27:18.64,-3.841,-11.402,-4.268
642,2016-03-15 21:27:17.86,-0.883,0.359,-0.316,2016-03-15 21:27:18.64,-12.317,-19.268,-9.329
643,2016-03-15 21:27:17.86,-0.899,0.363,-0.308,2016-03-15 21:27:18.64,-18.537,-31.22,-14.329
644,2016-03-15 21:27:17.86,-0.93,0.398,-0.338,2016-03-15 21:27:18.64,-15.0,-35.244,-17.073
645,2016-03-15 21:27:17.86,-0.941,0.377,-0.288,2016-03-15 21:27:18.64,-9.512,-37.073,-19.207
646,2016-03-15 21:27:17.86,-0.967,0.339,-0.228,2016-03-15 21:27:18.64,-5.793,-44.939,-21.829
647,2016-03-15 21:27:17.86,-0.966,0.325,-0.212,2016-03-15 21:27:18.64,-0.793,-45.854,-24.207
648,2016-03-15 21:27:17.86,-0.959,0.327,-0.202,2016-03-15 21:27:18.64,8.354,-46.524,-27.073
649,2016-03-15 21:27:17.86,-0.953,0.3,-0.187,2016-03-15 21:27:18.64,21.585,-41.22,-34.268
650,2016-03-15 21:27:17.86,-0.978,0.252,-0.139,2016-03-15 21:27:18.64,36.768,-43.476,-39.451
651,2016-03-15 21:27:17.86,-0.993,0.236,-0.114,2016-03-15 21:27:18.64,46.402,-29.268,-40.488
652,2016-03-15 21:27:17.86,-0.962,0.187,-0.092,2016-03-15 21:27:18.64,51.28,-25.427,-37.195
653,2016-03-15 21:27:17.86,-0.976,0.187,-0.104,2016-03-15 21:27:18.64,45.305,-24.085,-34.329
654,2016-03-15 21:27:17.86,-0.963,0.176,-0.088,2016-03-15 21:27:18.64,41.22,-22.134,-34.634
655,2016-03-15 21:27:17.86,-1.009,0.166,-0.056,2016-03-15 21:27:18.64,39.146,-27.561,-35.183
656,2016-03-15 21:27:17.86,-1.066,0.133,-0.035,2016-03-15 21:27:18.64,43.598,-22.561,-36.22
657,2016-03-15 21:27:17.86,-1.055,0.099,-0.04,2016-03-15 21:27:18.64,52.256,-23.049,-36.646
658,2016-03-15 21:27:17.86,-1.053,0.063,-0.021,2016-03-15 21:27:18.64,52.073,-24.207,-35.732
659,2016-03-15 21:27:17.86,-1.042,0.031,-0.029,2016-03-15 21:27:18.64,49.512,-30.61,-35.976
660,2016-03-15 21:27:17.86,-1.042,-0.009,-0.006,2016-03-15 21:27:18.64,49.817,-29.939,-37.134
661,2016-03-15 21:27:17.86,-1.043,-0.027,-0.005,2016-03-15 21:27:18.64,45.61,-28.354,-35.122
662,2016-03-15 21:27:17.86,-1.042,-0.062,0.028,2016-03-15 21:27:18.64,45.549,-27.744,-33.171
663,2016-03-15 21:27:17.86,-1.028,-0.062,0.057,2016-03-15 21:27:18.64,46.524,-30.305,-33.049
664,2016-03-15 21:27:17.86,-1.027,-0.115,0.053,2016-03-15 21:27:18.64,48.415,-25.854,-33.598
665,2016-03-15 21:27:17.86,-1.011,-0.165,0.048,2016-03-15 21:27:18.64,44.756,-21.951,-31.22
666,2016-03-15 21:27:17.86,-0.983,-0.184,0.048,2016-03-15 21:27:18.64,40.366,-20.183,-27.805
667,2016-03-15 21:27:17.86,-0.992,-0.177,0.05,2016-03-15 21:27:18.64,35.366,-22.805,-22.866
668,2016-03-15 21:27:17.86,-0.967,-0.173,0.091,2016-03-15 21:27:18.64,34.024,-25.183,-17.012
669,2016-03-15 21:27:17.86,-0.999,-0.148,0.113,2016-03-15 21:27:18.64,31.037,-22.744,-10.549
670,2016-03-15 21:27:17.86,-1.003,-0.136,0.15,2016-03-15 21:27:18.64,28.963,-19.634,-5.244
671,2016-03-15 21:27:17.87,-0.993,-0.117,0.181,2016-03-15 21:27:18.64,30.976,-18.293,-3.537
672,2016-03-15 21:27:17.87,-0.972,-0.13,0.195,2016-03-15 21:27:18.64,27.805,-13.354,-2.195
673,2016-03-15 21:27:17.87,-0.967,-0.149,0.197,2016-03-15 21:27:18.64,29.634,-6.951,-1.463
674,2016-03-15 21:27:17.87,-0.983,-0.107,0.215,2016-03-15 21:27:18.64,34.207,-6.646,-3.598
675,2016-03-15 21:27:17.87,-0.958,-0.097,0.231,2016-03-15 21:27:18.64,32.988,-5.183,-6.28
676,2016-03-15 21:27:17.87,-0.966,-0.06,0.244,2016-03-15 21:27:18.64,20.0,-9.878,-6.951
677,2016-03-15 21:27:17.87,-0.998,-0.044,0.27,2016-03-15 21:27:18.64,18.659,-6.829,-7.378
678,2016-03-15 21:27:17.87,-1.025,-0.006,0.269,2016-03-15 21:27:18.64,22.012,-1.341,-7.134
679,2016-03-15 21:27:17.87,-1.008,-0.01,0.32,2016-03-15 21:27:18.64,27.805,-9.207,-8.293
680,2016-03-15 21:27:17.87,-0.981,-0.012,0.359,2016-03-15 21:27:18.65,28.963,-10.305,-9.329
681,2016-03-15 21:27:17.87,-0.982,-0.02,0.351,2016-03-15 21:27:18.65,36.463,-10.244,-11.28
682,2016-03-15 21:27:17.87,-0.99,-0.0,0.35,2016-03-15 21:27:18.65,42.5,-20.305,-12.988
683,2016-03-15 21:27:17.87,-0.99,0.0,0.371,2016-03-15 21:27:18.65,37.378,-10.183,-14.451
684,2016-03-15 21:27:17.87,-0.95,-0.003,0.337,2016-03-15 21:27:18.65,41.098,-24.817,-21.098
685,2016-03-15 21:27:17.87,-1.041,-0.111,0.368,2016-03-15 21:27:18.65,30.915,-15.915,-24.512
686,2016-03-15 21:27:17.87,-0.962,-0.171,0.352,2016-03-15 21:27:18.65,12.256,-1.646,-17.195
687,2016-03-15 21:27:17.87,-0.848,-0.108,0.318,2016-03-15 21:27:18.65,15.305,-4.878,-15.793
688,2016-03-15 21:27:17.87,-0.93,-0.089,0.325,2016-03-15 21:27:18.65,19.146,-6.829,-17.988
689,2016-03-15 21:27:17.87,-0.943,-0.124,0.378,2016-03-15 21:27:18.65,14.207,-0.366,-22.866
690,2016-03-15 21:27:17.87,-0.903,-0.187,0.373,2016-03-15 21:27:18.65,24.39,2.439,-22.988
691,2016-03-15 21:27:17.87,-0.971,-0.156,0.372,2016-03-15 21:27:18.65,26.524,5.0,-15.366
692,2016-03-15 21:27:17.87,-0.923,-0.154,0.432,2016-03-15 21:27:18.65,28.78,-1.951,-13.293
693,2016-03-15 21:27:17.87,-0.897,-0.212,0.38,2016-03-15 21:27:18.65,23.049,2.744,-15.915
694,2016-03-15 21:27:17.87,-0.95,-0.248,0.398,2016-03-15 21:27:18.65,11.707,4.756,-15.549
695,2016-03-15 21:27:17.87,-0.894,-0.255,0.394,2016-03-15 21:27:18.65,9.939,1.768,-11.646
696,2016-03-15 21:27:17.87,-0.893,-0.235,0.42,2016-03-15 21:27:18.65,9.756,1.89,-7.561
697,2016-03-15 21:27:17.87,-0.923,-0.223,0.399,2016-03-15 21:27:18.65,4.146,2.073,-5.305
698,2016-03-15 21:27:17.87,-0.922,-0.204,0.417,2016-03-15 21:27:18.65,-0.244,2.5,-3.72
699,2016-03-15 21:27:17.87,-0.923,-0.223,0.41,2016-03-15 21:27:18.65,-1.463,4.939,-2.988
700,2016-03-15 21:27:17.87,-0.917,-0.238,0.397,2016-03-15 21:27:18.65,-1.585,4.39,-2.073
701,2016-03-15 21:27:17.87,-0.91,-0.251,0.399,2016-03-15 21:27:18.65,-0.915,1.524,-1.098
702,2016-03-15 21:27:17.87,-0.914,-0.25,0.402,2016-03-15 21:27:18.65,-3.11,0.854,-1.463
703,2016-03-15 21:27:17.87,-0.9,-0.244,0.387,2016-03-15 21:27:18.65,-5.671,-3.171,-3.293
704,2016-03-15 21:27:17.87,-0.899,-0.255,0.378,2016-03-15 21:27:18.65,-6.341,-6.098,-4.085
705,2016-03-15 21:27:17.87,-0.904,-0.258,0.386,2016-03-15 21:27:18.65,-8.354,-6.89,-3.659
706,2016-03-15 21:27:17.88,-0.905,-0.25,0.399,2016-03-15 21:27:18.65,-7.134,-6.341,-3.415
707,2016-03-15 21:27:17.88,-0.907,-0.234,0.402,2016-03-15 21:27:18.65,-5.61,-5.488,-2.988
708,2016-03-15 21:27:17.88,-0.919,-0.239,0.406,2016-03-15 21:27:18.65,-9.329,-8.415,-2.317
709,2016-03-15 21:27:17.88,-0.918,-0.243,0.421,2016-03-15 21:27:18.65,-9.573,-9.39,-2.317
710,2016-03-15 21:27:17.88,-0.905,-0.241,0.422,2016-03-15 21:27:18.65,-7.622,-2.378,-2.073
711,2016-03-15 21:27:17.88,-0.902,-0.247,0.401,2016-03-15 21:27:18.65,-8.049,-1.829,-1.89
712,2016-03-15 21:27:17.88,-0.897,-0.259,0.452,2016-03-15 21:27:18.65,-7.378,-1.28,-2.195
713,2016-03-15 21:27:17.88,-0.909,-0.271,0.414,2016-03-15 21:27:18.65,-6.524,0.854,-1.89
714,2016-03-15 21:27:17.88,-0.899,-0.261,0.406,2016-03-15 21:27:18.65,-5.915,1.646,-2.012
715,2016-03-15 21:27:17.88,-0.892,-0.273,0.419,2016-03-15 21:27:18.65,-3.354,-0.305,-1.951
716,2016-03-15 21:27:17.88,-0.9,-0.279,0.4,2016-03-15 21:27:18.65,-1.524,0.366,-1.768
717,2016-03-15 21:27:17.88,-0.909,-0.276,0.404,2016-03-15 21:27:18.65,-6.402,-0.427,-0.732
718,2016-03-15 21:27:17.88,-0.89,-0.284,0.445,2016-03-15 21:27:18.65,-6.159,-0.732,-0.305
719,2016-03-15 21:27:17.88,-0.885,-0.277,0.399,2016-03-15 21:27:18.65,-3.598,0.61,-0.061
720,2016-03-15 21:27:17.88,-0.9,-0.288,0.416,2016-03-15 21:27:18.65,-1.341,1.585,-0.488
721,2016-03-15 21:27:17.88,-0.901,-0.297,0.421,2016-03-15 21:27:18.65,1.037,2.561,-0.793
722,2016-03-15 21:27:17.88,-0.896,-0.29,0.404,2016-03-15 21:27:18.65,1.037,2.378,-0.671
723,2016-03-15 21:27:17.88,-0.898,-0.289,0.412,2016-03-15 21:27:18.65,0.793,1.341,-1.037
724,2016-03-15 21:27:17.88,-0.896,-0.288,0.399,2016-03-15 21:27:18.65,1.341,-0.122,-0.976
725,2016-03-15 21:27:17.88,-0.894,-0.283,0.399,2016-03-15 21:27:18.66,1.28,0.305,-0.915
726,2016-03-15 21:27:17.88,-0.894,-0.289,0.416,2016-03-15 21:27:18.66,0.061,1.829,-0.976
727,2016-03-15 21:27:17.88,-0.898,-0.285,0.409,2016-03-15 21:27:18.66,1.402,1.646,-0.671
728,2016-03-15 21:27:17.88,-0.898,-0.284,0.399,2016-03-15 21:27:18.66,2.256,1.098,-0.61
729,2016-03-15 21:27:17.88,-0.896,-0.291,0.402,2016-03-15 21:27:18.66,2.012,-0.366,-0.488
730,2016-03-15 21:27:17.88,-0.901,-0.287,0.405,2016-03-15 21:27:18.66,2.073,-0.61,-0.305
731,2016-03-15 21:27:17.88,-0.897,-0.286,0.396,2016-03-15 21:27:18.66,2.134,-0.732,0.366
732,2016-03-15 21:27:17.88,-0.893,-0.287,0.41,2016-03-15 21:27:18.66,2.073,-1.463,0.793
733,2016-03-15 21:27:17.88,-0.898,-0.288,0.409,2016-03-15 21:27:18.66,0.976,-0.305,0.915
734,2016-03-15 21:27:17.88,-0.89,-0.291,0.399,2016-03-15 21:27:18.66,0.671,-0.488,1.159
735,2016-03-15 21:27:17.88,-0.896,-0.285,0.404,2016-03-15 21:27:18.66,0.366,1.037,1.585
736,2016-03-15 21:27:17.88,-0.891,-0.283,0.404,2016-03-15 21:27:18.66,0.061,0.305,1.768
737,2016-03-15 21:27:17.88,-0.898,-0.293,0.411,2016-03-15 21:27:18.66,0.427,0.122,1.951
738,2016-03-15 21:27:17.88,-0.895,-0.283,0.416,2016-03-15 21:27:18.66,-0.427,2.561,2.073
739,2016-03-15 21:27:17.88,-0.9,-0.283,0.388,2016-03-15 21:27:18.66,-2.317,3.171,2.256
740,2016-03-15 21:27:17.88,-0.894,-0.289,0.421,2016-03-15 21:27:18.66,-0.732,3.171,2.317
